Part,ElementID,vonMises_Pa,Sxx_Pa,Syy_Pa,Szz_Pa,Sxy_Pa,Syz_Pa,Szx_Pa
PART_001_R158G218B229A255,15220,-566324.9,22016.5,122851.9,705906.5,-57908.65,22995.48,1386433.4073496603
PART_001_R158G218B229A255,15221,-548808.2,19232.83,109816.2,667831.5,-81258.44,32262.14,1320325.378799589
PART_001_R158G218B229A255,15222,-506144.0,20808.62,93644.28,684856.8,-124627.5,45368.32,1334624.4577128303
PART_000_R31G119B180A255,15223,-426779.7,18374.53,53808.9,557933.1,-141896.5,55561.0,1103958.603971931
PART_000_R31G119B180A255,15224,-298959.1,-46390.72,6776.033,619869.0,25843.76,28583.56,1112300.8684066066
PART_000_R31G119B180A255,15225,-176541.4,163217.1,-75211.01,219627.1,254145.1,-94449.72,675659.2769277147
PART_000_R31G119B180A255,15226,-859689.6,-56273.19,-44576.48,471046.7,273953.5,-111138.4,1258123.142912578
PART_001_R158G218B229A255,15227,-813971.2,492.972,87621.54,465759.4,66631.3,-63986.88,1190925.6822940696
PART_001_R158G218B229A255,15228,-903918.3,1148.455,152915.5,414668.0,69117.32,-46312.85,1231321.75996271
PART_001_R158G218B229A255,15229,-921914.0,291.6146,177726.5,435128.4,37816.27,-4643.724,1271983.827926301
PART_001_R158G218B229A255,15230,-930353.7,-897.9663,185535.4,428887.9,5968.526,16345.56,1274625.363171662
PART_001_R158G218B229A255,15231,-922203.6,154.6954,185494.2,426500.4,-37167.76,45146.14,1269650.191672153
PART_001_R158G218B229A255,15232,-884159.8,1582.374,171031.4,400101.5,-47483.43,77389.32,1211740.6074390053
PART_001_R158G218B229A255,15233,-819403.4,-4345.022,134160.1,416941.0,-71439.28,107635.1,1169606.616486938
PART_001_R158G218B229A255,15234,-683517.2,17832.08,93808.35,326726.7,-78149.59,125353.0,967813.162226259
PART_000_R31G119B180A255,15235,-469085.0,-48866.94,29195.75,347827.9,42608.9,65619.6,772526.6652457514
PART_000_R31G119B180A255,15236,-283615.5,65624.34,-64606.8,67812.98,124091.4,-194431.0,516574.0817023525
PART_001_R158G218B229A255,15237,-1300598.0,-33136.98,225.1064,175134.1,123470.3,-195787.0,1379349.0718770116
PART_001_R158G218B229A255,15238,-1190609.0,8334.453,158030.2,157167.7,11077.79,-117352.0,1324816.4558703096
PART_001_R158G218B229A255,15239,-1346170.0,-4532.788,241399.8,133567.3,25247.09,-108058.3,1510260.992117826
PART_001_R158G218B229A255,15240,-1382012.0,3096.086,276653.8,143057.1,11326.03,-14406.44,1560342.497475762
PART_001_R158G218B229A255,15241,-1378995.0,-955.6304,274644.7,140399.5,4065.661,25081.16,1554287.294295945
PART_001_R158G218B229A255,15242,-1384284.0,-992.4257,282831.9,140290.6,-15371.32,79827.02,1570201.8579971078
PART_001_R158G218B229A255,15243,-1304732.0,4863.286,259620.0,127556.6,-11646.67,164604.3,1498022.5993906655
PART_001_R158G218B229A255,15244,-1206123.0,-11622.23,174472.5,140251.9,-25858.15,201130.1,1366064.166079118
PART_001_R158G218B229A255,15245,-993343.9,17954.01,152874.3,104671.1,-30218.4,252949.1,1185296.953894418
PART_001_R158G218B229A255,15246,-673453.8,-16948.55,83412.65,96085.91,30275.83,162646.2,785345.7273779324
PART_000_R31G119B180A255,15247,771379.6,57050.71,-51979.83,234782.7,25976.8,161243.8,919472.0803502053
PART_000_R31G119B180A255,15248,769940.5,-40627.49,-211891.0,150277.4,52249.99,151343.9,984798.1411183286
PART_000_R31G119B180A255,15249,892575.8,-12258.43,-300061.1,198574.4,52622.86,29715.7,1136319.0615357575
PART_000_R31G119B180A255,15250,846647.4,-15394.25,-325622.8,184373.9,15238.02,4105.057,1099779.9061321511
PART_000_R31G119B180A255,15251,864742.4,-18771.49,-353915.0,184255.5,-982.0682,-30024.34,1137356.3454512886
PART_000_R31G119B180A255,15252,848587.9,-15769.31,-338197.7,185250.8,-11729.88,-48593.09,1113650.2902194099
PART_000_R31G119B180A255,15253,892315.9,-12358.15,-321013.1,186522.2,-58634.95,-96076.96,1155557.549697766
PART_000_R31G119B180A255,15254,785823.5,-32756.84,-262316.6,143252.7,-55154.41,-190352.5,1044067.4406401417
PART_000_R31G119B180A255,15255,698806.5,13872.43,-69802.83,156718.4,-67860.05,-230786.1,883590.3278591601
PART_000_R31G119B180A255,15256,197769.0,-36679.8,32010.74,59987.89,-91873.6,-128163.0,359131.445449178
PART_000_R31G119B180A255,15257,143268.6,-1922.307,135082.0,55837.28,49346.2,138540.1,306915.9914643446
PART_000_R31G119B180A255,15258,536598.3,133846.0,93463.28,620319.0,101755.1,127671.4,1189308.0585512968
PART_000_R31G119B180A255,15259,512252.2,-62300.41,-100013.9,456173.3,182534.8,63682.93,1043842.4394272565
PART_000_R31G119B180A255,15260,604164.9,-14023.73,-168571.7,522330.6,126517.5,18446.67,1170090.0369399253
PART_000_R31G119B180A255,15261,585176.4,-22972.01,-194182.7,517803.8,50496.94,-3389.085,1146876.4991389134
PART_000_R31G119B180A255,15262,599352.0,-25326.25,-221581.9,499358.9,-2460.163,-15220.92,1140231.095710482
PART_000_R31G119B180A255,15263,589645.9,-20308.11,-205644.6,512734.2,-40117.31,-29786.08,1147004.4250283225
PART_000_R31G119B180A255,15264,598393.9,-20621.17,-189961.8,499960.9,-143229.7,-44975.22,1155065.177599966
PART_000_R31G119B180A255,15265,527193.9,-37723.06,-156024.9,420861.4,-162664.7,-83794.97,1015762.950573748
PART_000_R31G119B180A255,15266,442526.5,-10429.28,-58828.14,444196.4,-202009.0,-97876.51,986168.1392431714
PART_000_R31G119B180A255,15267,134150.8,-106564.3,1251.825,205460.9,-228614.9,-50143.21,578441.8667306252
PART_000_R31G119B180A255,15268,316078.5,82779.08,29159.9,980550.6,158364.2,60243.16,1743667.6206827497
PART_000_R31G119B180A255,15269,337389.1,-15321.53,-42894.03,673032.4,265897.9,43291.47,1308256.669489483
PART_000_R31G119B180A255,15270,393652.1,-9451.63,-95281.41,800841.6,188506.0,7461.909,1495081.9556048736
PART_000_R31G119B180A255,15271,389767.2,-4997.12,-115657.1,767997.2,71684.67,-4675.743,1413049.8477955153
PART_000_R31G119B180A255,15272,396543.5,-13209.4,-128322.2,756720.4,-2277.753,-8567.687,1395144.8924737629
PART_000_R31G119B180A255,15273,394238.4,-5495.573,-125527.7,764172.7,-58977.04,-13597.15,1408916.302403227
PART_000_R31G119B180A255,15274,391227.0,-9464.319,-117923.0,753918.3,-200931.4,-23506.12,1429591.4015298297
PART_000_R31G119B180A255,15275,350351.9,-18807.85,-94691.2,650625.5,-225164.9,-46160.52,1264310.4774893068
PART_000_R31G119B180A255,15276,275923.9,-50090.14,-51203.29,693515.4,-295406.1,-57791.27,1349575.4556290726
PART_000_R31G119B180A255,15277,92446.55,-136162.1,-12999.79,343655.5,-322784.0,-34561.26,842451.293622658
PART_000_R31G119B180A255,15278,189749.3,11164.1,-9014.379,1170499.0,133560.3,24372.37,2049732.7259550758
PART_000_R31G119B180A255,15279,204714.6,4610.509,-43614.28,870251.0,321414.7,23258.44,1623444.7195086482
PART_000_R31G119B180A255,15280,231047.6,15932.39,-61735.56,994743.0,218151.3,1873.295,1783349.6085539726
PART_000_R31G119B180A255,15281,232844.0,9222.595,-69783.03,969039.1,90085.85,-2675.96,1707452.4783442963
PART_000_R31G119B180A255,15282,235570.6,10549.62,-78590.18,946303.7,-2954.743,-5903.244,1662901.5258956356
PART_000_R31G119B180A255,15283,235570.5,10870.89,-78404.18,959906.2,-70668.42,-5160.287,1690515.2253400015
PART_000_R31G119B180A255,15284,233175.4,8300.095,-77328.14,946485.7,-234729.6,-13620.93,1711874.0778323736
PART_000_R31G119B180A255,15285,207809.3,-7761.153,-63839.4,831676.5,-263519.8,-24050.62,1531935.036808832
PART_000_R31G119B180A255,15286,174507.8,-38154.3,-30864.91,869650.0,-360932.4,-32175.98,1645151.6549163559
PART_000_R31G119B180A255,15287,57383.63,-105372.7,-7773.151,437925.9,-393708.0,-18389.92,1030291.3022307946
PART_000_R31G119B180A255,15288,120925.5,-4598.67,-30455.62,1319487.0,210842.0,13382.47,2318773.106453901
PART_000_R31G119B180A255,15289,104868.1,47664.2,-24959.07,961758.6,324930.3,13903.59,1762089.2720961303
PART_000_R31G119B180A255,15290,124277.7,45492.76,-31909.22,1122520.0,240575.4,737.3289,1993008.0017516501
PART_000_R31G119B180A255,15291,119309.8,49400.97,-36959.89,1080178.0,97927.26,-104.0911,1883482.3178470503
PART_000_R31G119B180A255,15292,124111.7,48763.11,-38085.09,1064825.0,-1924.501,-3772.093,1849695.7988589273
PART_000_R31G119B180A255,15293,121792.4,48392.47,-41087.17,1073605.0,-76832.01,-2415.011,1869644.8895986292
PART_000_R31G119B180A255,15294,123509.5,42771.97,-39681.67,1062181.0,-254650.4,-8743.644,1897216.2548343127
PART_000_R31G119B180A255,15295,109995.8,28410.93,-32070.81,938133.4,-290541.0,-13597.11,1705675.296653016
PART_000_R31G119B180A255,15296,93360.58,7567.487,-16127.05,976171.2,-407086.9,-18560.52,1834905.4634497508
PART_000_R31G119B180A255,15297,30753.0,-40210.48,-4424.927,494612.9,-434868.7,-11533.73,1142555.9749806835
PART_000_R31G119B180A255,15298,8651.54,1646.797,8278.616,112822.1,100511.5,8547.603,262221.16896456724
PART_000_R31G119B180A255,15299,28148.03,78568.47,1792.275,1308640.0,193287.6,8548.616,2292265.5146389287
PART_000_R31G119B180A255,15300,23701.15,85824.67,3350.918,1031221.0,339835.8,9646.866,1882161.5879629164
PART_000_R31G119B180A255,15301,23628.4,95191.73,-5632.698,1154749.0,246191.6,3803.131,2047017.7346129857
PART_000_R31G119B180A255,15302,22747.86,104960.7,-3885.765,1134187.0,101406.3,2297.018,1974756.6740774415
PART_000_R31G119B180A255,15303,22190.01,103635.5,-5788.303,1105600.0,-1255.305,-1027.129,1917487.1143257264
PART_000_R31G119B180A255,15304,22373.6,103637.2,-4997.652,1122047.0,-79029.72,-3320.791,1950721.8735920473
PART_000_R31G119B180A255,15305,24478.35,95641.96,-4988.615,1105857.0,-263051.9,-5870.299,1970908.6579236912
PART_000_R31G119B180A255,15306,23127.42,82883.29,-4484.858,980201.2,-300465.2,-8801.872,1777480.4649052913
PART_000_R31G119B180A255,15307,24213.98,67181.48,621.4136,1018581.0,-421792.2,-9599.618,1910481.8050599536
PART_000_R31G119B180A255,15308,6715.836,39571.53,1925.637,515042.5,-453484.4,-5180.847,1189155.5764587603
PART_000_R31G119B180A255,15309,-60766.94,149016.8,49779.0,1342708.0,212666.3,9320.752,2361688.9499247065
PART_000_R31G119B180A255,15310,-59534.46,111261.3,14954.84,983887.3,337559.6,2084.319,1807747.9171501019
PART_000_R31G119B180A255,15311,-70718.42,147807.2,27266.8,1148128.0,245294.1,9269.374,2042376.3934453859
PART_000_R31G119B180A255,15312,-73074.43,148386.4,28371.25,1106983.0,99598.21,3924.025,1934660.066216143
PART_000_R31G119B180A255,15313,-74867.1,157169.0,28309.38,1090914.0,-1172.692,2222.564,1900222.218814751
PART_000_R31G119B180A255,15314,-74947.03,150159.4,32738.34,1100105.0,-77478.86,-4857.833,1920104.4566573766
PART_000_R31G119B180A255,15315,-70381.8,145305.3,31005.44,1087591.0,-258726.2,-3492.485,1945340.3968625567
PART_000_R31G119B180A255,15316,-62393.72,130873.1,23323.08,957837.0,-296588.0,-6255.792,1744849.307504295
PART_000_R31G119B180A255,15317,-40174.2,123373.6,19312.76,995145.8,-415445.4,-3088.745,1873316.9437688913
PART_000_R31G119B180A255,15318,-16097.07,114237.1,11980.77,500112.9,-444919.2,33.05718,1165467.2385358345
PART_000_R31G119B180A255,15319,-146621.2,94184.63,-17770.34,1217915.0,150455.7,-11877.49,2135848.0218790816
PART_000_R31G119B180A255,15320,-149129.0,153060.7,41869.03,907353.3,333578.1,928.5016,1695221.7821485316
PART_000_R31G119B180A255,15321,-176342.8,155327.8,55449.85,1048794.0,225644.9,3797.43,1881369.474509762
PART_000_R31G119B180A255,15322,-180893.2,177084.1,66134.31,1019611.0,92831.92,9607.588,1801579.8856208846
PART_000_R31G119B180A255,15323,-181949.7,174032.3,72316.76,998315.7,-2934.01,3018.845,1758071.7306640602
PART_000_R31G119B180A255,15324,-184262.3,173521.7,74398.32,1011453.0,-69065.52,-2120.9,1784882.4112990596
PART_000_R31G119B180A255,15325,-174263.0,164288.4,72927.0,997734.6,-241902.1,200.2167,1803886.4765557866
PART_000_R31G119B180A255,15326,-154335.4,153028.5,58561.66,870786.2,-271954.0,887.1399,1603448.1495360697
PART_000_R31G119B180A255,15327,-115012.8,155892.1,39336.38,904158.4,-372867.5,5683.459,1710290.5731766005
PART_000_R31G119B180A255,15328,-42005.23,164640.2,17643.82,446659.1,-411194.3,4165.09,1067586.762347431
PART_000_R31G119B180A255,15329,-277895.5,20710.47,-1270.128,1012569.0,140001.1,-32867.0,1794718.561940768
PART_000_R31G119B180A255,15330,-284377.4,108531.4,21906.57,728264.7,278275.3,-27955.93,1397715.9861429287
PART_001_R158G218B229A255,15331,-319358.5,134332.3,93657.61,862007.7,194435.4,994.7398,1591108.4837887525
PART_001_R158G218B229A255,15332,-330336.1,130889.3,114274.6,832871.3,70206.14,7657.389,1517012.9255872974
PART_001_R158G218B229A255,15333,-329651.1,140483.8,120597.8,817584.0,-489.7993,8617.835,1489170.0664097888
PART_001_R158G218B229A255,15334,-332879.1,131516.1,127048.4,827953.5,-55573.17,4177.022,1509783.6111138416
PART_001_R158G218B229A255,15335,-316217.8,130925.1,116242.0,818282.4,-204078.8,14808.34,1525761.289196084
PART_000_R31G119B180A255,15336,-286692.2,113175.0,86803.84,696538.4,-233816.5,18216.26,1330619.1961756852
PART_000_R31G119B180A255,15337,-206656.8,134063.8,66278.06,733726.8,-302924.0,24915.74,1410604.7350513986
PART_000_R31G119B180A255,15338,-76978.74,173575.1,33924.51,350466.1,-340400.0,17119.6,874222.3437452499
PART_000_R31G119B180A255,15339,-534246.2,-73760.66,-32781.51,659753.8,68766.19,-92622.22,1256321.9144463567
PART_001_R158G218B229A255,15340,-527081.3,71447.12,58975.32,444605.0,177795.9,-75454.12,1027551.4709807648
PART_001_R158G218B229A255,15341,-591494.9,53862.23,147171.4,539162.0,124880.8,-14211.59,1185280.009884041
PART_001_R158G218B229A255,15342,-599139.4,54525.92,168852.1,524470.1,47858.18,1285.89,1160673.3903808668
PART_001_R158G218B229A255,15343,-600009.6,60582.32,184926.2,507457.9,-2468.769,17206.71,1143429.3618661447
PART_001_R158G218B229A255,15344,-599181.2,53238.76,183803.8,521163.1,-32937.26,21173.95,1160738.9026910237
PART_001_R158G218B229A255,15345,-589851.8,54051.92,174319.9,511883.9,-141537.7,47195.51,1165921.857868693
PART_001_R158G218B229A255,15346,-517456.7,60006.37,136848.9,419487.7,-152841.2,70439.85,998307.8187218863
PART_000_R31G119B180A255,15347,-414348.2,36744.68,59181.3,456782.9,-182132.3,79143.79,978963.1165834476
PART_000_R31G119B180A255,15348,-122733.6,122814.2,15395.93,205845.0,-235964.7,37138.14,586300.539209692
PART_001_R158G218B229A255,15349,-907024.5,-57574.18,4626.685,234054.1,-7030.987,-218796.5,1042295.2236219544
PART_001_R158G218B229A255,15350,-977429.5,30767.73,143886.9,120012.3,43304.25,-221278.1,1157164.9227020098
PART_001_R158G218B229A255,15351,-1145459.0,-1960.566,237554.7,174412.5,50869.36,-50340.0,1321160.9082268425
PART_001_R158G218B229A255,15352,-1113124.0,5743.16,232875.6,159642.8,12561.89,-5470.287,1278516.5392945502
PART_001_R158G218B229A255,15353,-1120972.0,4726.433,250035.5,156037.2,-805.1609,30470.89,1295896.49523007
PART_001_R158G218B229A255,15354,-1111803.0,5128.802,251932.4,160123.0,-7200.846,43306.46,1291050.5350792734
PART_001_R158G218B229A255,15355,-1146897.0,-1381.869,267215.9,162113.3,-58068.29,117306.3,1349915.8249625713
PART_001_R158G218B229A255,15356,-974757.0,24144.02,225456.1,114870.8,-39881.31,244387.5,1209526.2926327426
PART_001_R158G218B229A255,15357,-806908.3,-19677.17,29754.56,150390.3,-39848.98,280658.6,984892.808646147
PART_000_R31G119B180A255,15358,-215453.4,40540.83,-47616.49,58308.52,-92851.0,145754.9,387987.1664751463
PART_000_R31G119B180A255,15359,199792.4,-59127.73,-41501.0,87192.77,136386.2,99362.51,413541.37563159736
PART_000_R31G119B180A255,15360,583672.2,10222.09,-128545.2,276084.8,144890.9,103795.3,866975.4720496295
PART_000_R31G119B180A255,15361,451293.2,-5093.898,-250235.6,239566.8,36592.22,-451.3067,745960.779778935
PART_000_R31G119B180A255,15362,467356.0,-4383.765,-319981.3,225189.1,26878.37,-1301.563,790773.6286526886
PART_000_R31G119B180A255,15363,468605.4,-5511.45,-341426.3,236079.3,1049.423,-17131.14,815458.4623750832
PART_000_R31G119B180A255,15364,462938.9,-7540.403,-334669.5,221173.4,-30473.56,-42032.53,798192.2219099132
PART_000_R31G119B180A255,15365,479205.8,2730.123,-290929.1,242605.4,-35099.49,-27140.35,797285.4857755901
PART_000_R31G119B180A255,15366,560102.8,4952.006,-166792.7,258460.2,-173445.2,-118653.5,875170.5858671459
PART_000_R31G119B180A255,15367,297010.3,-56336.0,-34624.43,138892.6,-188978.2,-152273.9,593487.2047167436
PART_000_R31G119B180A255,15368,233433.3,-139273.2,43232.76,315240.0,329153.2,101886.2,870915.6424471154
PART_000_R31G119B180A255,15369,322833.1,-51563.11,2861.981,696107.2,353402.5,61188.71,1400844.717369516
PART_000_R31G119B180A255,15370,314841.3,-38257.72,-106290.3,636122.8,110897.3,3053.356,1184993.1812556842
PART_000_R31G119B180A255,15371,313200.1,-68782.42,-170334.1,594840.5,71691.37,-256.7813,1127802.8075249216
PART_000_R31G119B180A255,15372,327863.4,-50583.22,-182434.9,613542.9,2581.342,-12559.43,1157714.7362766599
PART_000_R31G119B180A255,15373,316469.8,-66481.35,-180764.9,583949.7,-80555.71,-16277.99,1116571.3915786622
PART_000_R31G119B180A255,15374,319724.4,-34877.95,-134244.0,637938.7,-111337.5,-18013.36,1195788.7724701345
PART_000_R31G119B180A255,15375,325026.1,-47319.59,-54366.28,646211.1,-399060.7,-48760.36,1370752.412223625
PART_000_R31G119B180A255,15376,156710.3,-156763.9,-5458.268,385085.4,-426873.6,-51196.61,1035918.839499843
PART_000_R31G119B180A255,15377,88095.91,-146478.5,9686.794,481905.0,441737.2,55761.87,1155076.221847995
PART_000_R31G119B180A255,15378,178868.5,-105761.1,-7463.872,983366.5,480046.2,37998.35,1912953.6742221785
PART_000_R31G119B180A255,15379,165010.2,-99868.96,-72190.06,901789.5,164672.7,-8608.89,1607744.4036268662
PART_000_R31G119B180A255,15380,170721.3,-112795.4,-106927.6,844725.2,106917.6,-682.7063,1501242.8315704113
PART_000_R31G119B180A255,15381,177777.5,-113286.0,-123168.3,870437.8,3150.742,-7790.163,1536518.7047876318
PART_000_R31G119B180A255,15382,171947.7,-110642.7,-115891.2,828037.4,-116375.9,-4500.841,1476142.5022831103
PART_000_R31G119B180A255,15383,174391.1,-95620.1,-97118.43,899198.2,-161596.9,1734.082,1605407.9740175775
PART_000_R31G119B180A255,15384,168977.4,-107140.3,-68795.39,893321.3,-512222.7,-14479.13,1802480.9740809754
PART_000_R31G119B180A255,15385,90378.14,-196456.2,-25643.11,551551.9,-534063.7,-26699.39,1353844.5866561234
PART_000_R31G119B180A255,15386,41387.74,-103865.7,-12168.4,542948.1,494775.0,4853.666,1278688.0395046168
PART_000_R31G119B180A255,15387,109937.4,-75195.23,-28216.63,1175870.0,565951.3,8279.246,2266473.6570573715
PART_000_R31G119B180A255,15388,99868.3,-74434.66,-44578.4,1056588.0,194788.9,-4707.202,1867912.7679865179
PART_000_R31G119B180A255,15389,103407.3,-88398.51,-65320.56,1006642.0,131011.6,-5707.216,1767616.9718217128
PART_000_R31G119B180A255,15390,104148.9,-84883.24,-75468.89,1029147.0,5458.899,-2358.519,1792087.859065283
PART_000_R31G119B180A255,15391,103991.9,-86683.28,-72648.74,983269.3,-138669.0,184.6487,1729745.900436311
PART_000_R31G119B180A255,15392,108730.1,-73620.3,-65044.83,1056529.0,-188542.9,6881.539,1867433.905754752
PART_000_R31G119B180A255,15393,97784.24,-93537.85,-52901.61,1052501.0,-587932.8,-3804.991,2095422.216780383
PART_000_R31G119B180A255,15394,57387.18,-145598.2,-21280.63,664598.6,-614688.1,-8345.302,1578046.4137421453
PART_000_R31G119B180A255,15395,11712.0,-24915.76,-24432.06,609139.0,525787.5,-14582.32,1394442.7171893052
PART_000_R31G119B180A255,15396,68255.73,26342.95,-28271.46,1249596.0,584847.8,3419.239,2391166.0058194776
PART_000_R31G119B180A255,15397,45411.26,16640.87,-22304.07,1152377.0,215528.8,-2332.116,2031442.2124134158
PART_000_R31G119B180A255,15398,56007.0,18567.96,-33977.05,1085275.0,143619.7,-3452.011,1897764.731262101
PART_000_R31G119B180A255,15399,49834.89,15373.16,-38524.49,1118588.0,6724.607,-255.0824,1939021.1889567003
PART_000_R31G119B180A255,15400,54952.34,17375.69,-37153.46,1061981.0,-149463.0,-852.0767,1859264.6750539313
PART_000_R31G119B180A255,15401,53857.1,17541.06,-35276.66,1144877.0,-203562.3,3722.754,2015592.007019876
PART_000_R31G119B180A255,15402,52420.65,856.1372,-26841.34,1136999.0,-630808.8,-3438.72,2253208.6310420055
PART_000_R31G119B180A255,15403,29363.39,-36809.42,-11019.98,736541.9,-661032.2,-6135.092,1715174.310099291
PART_000_R31G119B180A255,15404,8510.507,111379.4,-1179.817,631597.3,533445.6,5110.099,1436032.4356867017
PART_000_R31G119B180A255,15405,17040.5,134869.5,3405.906,1291437.0,599339.0,7918.224,2469193.0881271544
PART_000_R31G119B180A255,15406,10864.88,148256.4,-4040.857,1187527.0,222143.8,2027.955,2097585.183312787
PART_000_R31G119B180A255,15407,11913.11,155750.7,-4025.993,1124853.0,148053.3,2149.099,1971012.9271755016
PART_000_R31G119B180A255,15408,11374.89,156260.4,-5241.06,1154743.0,7926.799,-891.3491,2006031.003069509
PART_000_R31G119B180A255,15409,11569.77,154002.3,-5008.371,1099496.0,-154247.5,-3020.067,1928989.8198687693
PART_000_R31G119B180A255,15410,11782.38,145506.5,-3069.458,1182329.0,-209836.2,-3875.192,2084690.1695173113
PART_000_R31G119B180A255,15411,15716.55,131340.6,259.8593,1176155.0,-653140.7,-6085.892,2333517.984441711
PART_000_R31G119B180A255,15412,10914.24,103796.8,1607.364,764566.9,-682573.2,-6413.137,1777950.4417001074
PART_000_R31G119B180A255,15413,16015.79,248448.1,32919.8,628928.4,544523.7,29010.93,1459135.8281313628
